   t/P,   v1r (km/s),    v2r (km/s),        Mbol,     dS (W),  y1p (AU),   z1p (AU),   y2p (AU),   z2p (AU),  ycmp (AU),  zcmp (AU)
0,112.824499,-118.868669,-2.457487,0,-0.01960575,0.0005505535,0.02065606,-0.0005800475,0,0
0.000999,114.247269,-120.367658,-2.457487,0,-0.01985318,0.0005472202,0.02091674,-0.0005765355,0,0
0.001998,115.660271,-121.856357,-2.457487,0,-0.0200993,0.0005438508,0.02117605,-0.0005729856,0,0
0.002997,117.063333,-123.334583,-2.457487,0,-0.02034411,0.0005404455,0.02143397,-0.000569398,0,0
0.003996,118.456281,-124.802153,-2.457487,0,-0.02058757,0.0005370047,0.02169048,-0.0005657728,0,0
0.004995,119.838946,-126.25889,-2.457487,0,-0.02082969,0.0005335284,0.02194556,-0.0005621103,0,0
0.005994,121.211161,-127.704617,-2.457487,0,-0.02107043,0.000530017,0.02219921,-0.0005584108,0,0
0.006993,122.572761,-129.139159,-2.457487,0,-0.0213098,0.0005264707,0.02245139,-0.0005546745,0,0
0.007992,123.923581,-130.562344,-2.457487,0,-0.02154776,0.0005228897,0.0227021,-0.0005509017,0,0
0.008991,125.263462,-131.974004,-2.457487,0,-0.02178431,0.0005192743,0.02295132,-0.0005470926,0,0
0.00999,126.592244,-133.373972,-2.457487,0,-0.02201942,0.0005156247,0.02319903,-0.0005432474,0,0
0.010989,127.909773,-134.762082,-2.457487,0,-0.02225309,0.0005119411,0.02344522,-0.0005393665,0,0
0.011988,129.215894,-136.138174,-2.457487,0,-0.02248531,0.0005082239,0.02368988,-0.0005354502,0,0
0.012987,130.510456,-137.502087,-2.457487,0,-0.02271604,0.0005044732,0.02393297,-0.0005314986,0,0
0.013986,131.793311,-138.853667,-2.457487,0,-0.02294529,0.0005006894,0.0241745,-0.000527512,0,0
0.014985,133.064313,-140.192758,-2.457487,0,-0.02317303,0.0004968726,0.02441444,-0.0005234908,0,0
0.015984,134.323319,-141.519211,-2.457487,0,-0.02339926,0.0004930232,0.02465279,-0.0005194352,0,0
0.016983,135.570189,-142.832877,-2.457487,0,-0.02362395,0.0004891414,0.02488952,-0.0005153454,0,0
0.017982,136.804784,-144.133611,-2.457487,0,-0.02384709,0.0004852275,0.02512462,-0.0005112219,0,0
0.018981,138.026969,-145.421271,-2.457487,0,-0.02406868,0.0004812818,0.02535807,-0.0005070648,0,0
0.01998,139.236614,-146.695718,-2.457487,0,-0.02428869,0.0004773045,0.02558987,-0.0005028744,0,0
0.020979,140.433587,-147.956815,-2.457487,0,-0.02450711,0.0004732959,0.02581999,-0.0004986511,0,0
0.021978,141.617763,-149.204429,-2.457487,0,-0.02472393,0.0004692564,0.02604843,-0.0004943951,0,0
0.022977,142.789017,-150.438429,-2.457487,0,-0.02493914,0.0004651861,0.02627516,-0.0004901067,0,0
0.023976,143.94723,-151.658689,-2.457487,0,-0.02515272,0.0004610853,0.02650019,-0.0004857863,0,0
0.024975,145.092284,-152.865085,-2.457487,0,-0.02536466,0.0004569545,0.02672348,-0.0004814342,0,0
0.025974,146.224063,-154.057495,-2.457487,0,-0.02557495,0.0004527937,0.02694503,-0.0004770505,0,0
0.026973,147.342457,-155.235803,-2.457487,0,-0.02578357,0.0004486034,0.02716483,-0.0004726358,0,0
0.027972,148.447355,-156.399892,-2.457487,0,-0.02599052,0.0004443839,0.02738286,-0.0004681902,0,0
0.028971,149.538654,-157.549653,-2.457487,0,-0.02619577,0.0004401354,0.02759912,-0.0004637141,0,0
0.02997,150.61625,-158.684978,-2.457487,0,-0.02639933,0.0004358582,0.02781358,-0.0004592078,0,0
0.030969,151.680044,-159.80576,-2.457487,0,-0.02660117,0.0004315527,0.02802623,-0.0004546716,0,0
0.031968,152.729939,-160.9119,-2.457487,0,-0.02680128,0.0004272191,0.02823707,-0.0004501058,0,0
0.032967,153.765842,-162.003298,-2.457487,0,-0.02699966,0.0004228578,0.02844607,-0.0004455109,0,0
0.033966,154.787664,-163.07986,-2.457487,0,-0.0271963,0.000418469,0.02865324,-0.000440887,0,0
0.034965,155.795317,-164.141495,-2.457487,0,-0.02739117,0.0004140531,0.02885855,-0.0004362345,0,0
0.035964,156.788717,-165.188113,-2.457487,0,-0.02758428,0.0004096104,0.029062,-0.0004315538,0,0
0.036963,157.767785,-166.219631,-2.457487,0,-0.0277756,0.0004051412,0.02926358,-0.0004268452,0,0
0.037962,158.732442,-167.235966,-2.457487,0,-0.02796514,0.0004006458,0.02946327,-0.0004221089,0,0
0.038961,159.682615,-168.237041,-2.457487,0,-0.02815287,0.0003961245,0.02966106,-0.0004173455,0,0
0.03996,160.618233,-169.222781,-2.457487,0,-0.0283388,0.0003915777,0.02985695,-0.0004125551,0,0
0.040959,161.539228,-170.193115,-2.457487,0,-0.0285229,0.0003870057,0.03005091,-0.0004077381,0,0
0.041958,162.445535,-171.147974,-2.457487,0,-0.02870517,0.0003824088,0.03024295,-0.000402895,0,0
0.042957,163.337093,-172.087294,-2.457487,0,-0.02888561,0.0003777873,0.03043305,-0.0003980259,0,0
0.043956,164.213844,-173.011014,-2.457487,0,-0.02906419,0.0003731415,0.0306212,-0.0003931313,0,0
0.044955,165.075733,-173.919075,-2.457487,0,-0.02924092,0.0003684719,0.0308074,-0.0003882115,0,0
0.045954,165.922708,-174.811425,-2.457487,0,-0.02941578,0.0003637787,0.03099163,-0.0003832668,0,0
0.046953,166.754721,-175.68801,-2.457487,0,-0.02958877,0.0003590622,0.03117388,-0.0003782976,0,0
0.047952,167.571727,-176.548784,-2.457487,0,-0.02975987,0.0003543228,0.03135415,-0.0003733043,0,0
0.048951,168.373683,-177.393702,-2.457487,0,-0.02992908,0.0003495607,0.03153242,-0.0003682872,0,0
0.04995,169.160551,-178.222723,-2.457487,0,-0.03009639,0.0003447765,0.03170869,-0.0003632467,0,0
0.050949,169.932294,-179.03581,-2.457487,0,-0.03026179,0.0003399703,0.03188295,-0.000358183,0,0
0.051948,170.688881,-179.832928,-2.457487,0,-0.03042527,0.0003351425,0.0320552,-0.0003530966,0,0
0.052947,171.43028,-180.614046,-2.457487,0,-0.03058683,0.0003302935,0.03222541,-0.0003479878,0,0
0.053946,172.156467,-181.379135,-2.457487,0,-0.03074646,0.0003254236,0.03239359,-0.000342857,0,0
0.054945,172.867418,-182.128173,-2.457487,0,-0.03090415,0.0003205331,0.03255973,-0.0003377045,0,0
0.055944,173.563113,-182.861137,-2.457487,0,-0.0310599,0.0003156224,0.03272382,-0.0003325308,0,0
0.056943,174.243534,-183.578009,-2.457487,0,-0.0312137,0.0003106918,0.03288586,-0.000327336,0,0
0.057942,174.908668,-184.278775,-2.457487,0,-0.03136554,0.0003057417,0.03304583,-0.0003221207,0,0
0.058941,175.558502,-184.963422,-2.457487,0,-0.03151541,0.0003007723,0.03320374,-0.0003168851,0,0
0.05994,176.193031,-185.631943,-2.457487,0,-0.03166331,0.0002957841,0.03335956,-0.0003116297,0,0
0.060939,176.812248,-186.284332,-2.457487,0,-0.03180924,0.0002907774,0.03351331,-0.0003063548,0,0
0.061938,177.416151,-186.920587,-2.457487,0,-0.03195319,0.0002857525,0.03366496,-0.0003010607,0,0
0.062937,178.004741,-187.540709,-2.457487,0,-0.03209514,0.0002807098,0.03381453,-0.0002957479,0,0
0.063936,178.578021,-188.144701,-2.457487,0,-0.03223511,0.0002756496,0.03396199,-0.0002904166,0,0
0.064935,179.136,-188.732571,-2.457487,0,-0.03237307,0.0002705723,0.03410735,-0.0002850673,0,0
0.065934,179.678685,-189.304329,-2.457487,0,-0.03250904,0.0002654782,0.03425059,-0.0002797003,0,0
0.066933,180.206089,-189.859987,-2.457487,0,-0.03264299,0.0002603677,0.03439173,-0.0002743159,0,0
0.067932,180.718228,-190.399562,-2.457487,0,-0.03277494,0.000255241,0.03453074,-0.0002689146,0,0
0.068931,181.215119,-190.923072,-2.457487,0,-0.03290487,0.0002500986,0.03466763,-0.0002634967,0,0
0.06993,181.696783,-191.430539,-2.457487,0,-0.03303277,0.0002449408,0.03480239,-0.0002580626,0,0
0.070929,182.163242,-191.921987,-2.457487,0,-0.03315866,0.0002397679,0.03493501,-0.0002526126,0,0
0.071928,182.614523,-192.397444,-2.457487,0,-0.03328251,0.0002345803,0.0350655,-0.0002471471,0,0
0.072927,183.050655,-192.85694,-2.457487,0,-0.03340433,0.0002293784,0.03519385,-0.0002416665,0,0
0.073926,183.471668,-193.300508,-2.457487,0,-0.03352412,0.0002241624,0.03532005,-0.0002361711,0,0
0.074925,183.877597,-193.728182,-2.457487,0,-0.03364187,0.0002189328,0.03544411,-0.0002306613,0,0
0.075924,184.268477,-194.140002,-2.457487,0,-0.03375757,0.0002136898,0.03556602,-0.0002251375,0,0
0.076923,184.644347,-194.536008,-2.457487,0,-0.03387124,0.0002084339,0.03568577,-0.0002196,0,0
0.077922,185.005248,-194.916243,-2.457487,0,-0.03398285,0.0002031653,0.03580336,-0.0002140491,0,0
0.078921,185.351223,-195.280753,-2.457487,0,-0.03409242,0.0001978844,0.0359188,-0.0002084853,0,0
0.07992,185.682319,-195.629587,-2.457487,0,-0.03419993,0.0001925915,0.03603207,-0.000202909,0,0
0.080919,185.998584,-195.962794,-2.457487,0,-0.0343054,0.0001872871,0.03614318,-0.0001973203,0,0
0.081918,186.300069,-196.280429,-2.457487,0,-0.0344088,0.0001819714,0.03625213,-0.0001917199,0,0
0.082917,186.586825,-196.582547,-2.457487,0,-0.03451015,0.0001766448,0.03635891,-0.0001861079,0,0
0.083916,186.858908,-196.869206,-2.457487,0,-0.03460944,0.0001713076,0.03646352,-0.0001804848,0,0
0.084915,187.116374,-197.140466,-2.457487,0,-0.03470667,0.0001659602,0.03656596,-0.0001748509,0,0
0.085914,187.359284,-197.396389,-2.457487,0,-0.03480184,0.0001606029,0.03666622,-0.0001692066,0,0
0.086913,187.587699,-197.63704,-2.457487,0,-0.03489495,0.000155236,0.03676432,-0.0001635522,0,0
0.087912,187.801681,-197.862485,-2.457487,0,-0.03498599,0.0001498599,0.03686024,-0.0001578881,0,0
0.088911,188.001296,-198.072794,-2.457487,0,-0.03507497,0.0001444749,0.03695399,-0.0001522147,0,0
0.08991,188.186611,-198.268036,-2.457487,0,-0.03516189,0.0001390814,0.03704556,-0.0001465322,0,0
0.090909,188.357695,-198.448286,-2.457487,0,-0.03524674,0.0001336797,0.03713496,-0.0001408411,0,0
0.091908,188.51462,-198.613617,-2.457487,0,-0.03532953,0.0001282702,0.03722218,-0.0001351418,0,0
0.092907,188.657458,-198.764107,-2.457487,0,-0.03541025,0.0001228531,0.03730723,-0.0001294345,0,0
0.093906,188.786284,-198.899834,-2.457487,0,-0.03548891,0.0001174288,0.0373901,-0.0001237196,0,0
0.094905,188.901173,-199.020879,-2.457487,0,-0.03556551,0.0001119976,0.0374708,-0.0001179975,0,0
0.095904,189.002205,-199.127323,-2.457487,0,-0.03564004,0.00010656,0.03754933,-0.0001122685,0,0
0.096903,189.089458,-199.219251,-2.457487,0,-0.03571251,0.0001011161,0.03762568,-0.000106533,0,0
0.097902,189.163015,-199.296748,-2.457487,0,-0.03578292,9.566636E-05,0.03769986,-0.0001007913,0,0
0.098901,189.222957,-199.359901,-2.457487,0,-0.03585127,9.021108E-05,0.03777187,-9.504382E-05,0,0
0.0999,189.269369,-199.408799,-2.457487,0,-0.03591756,8.475059E-05,0.03784172,-8.92908E-05,0,0
0.100899,189.302337,-199.443533,-2.457487,0,-0.03598179,7.928521E-05,0.03790939,-8.353263E-05,0,0
0.101898,189.321948,-199.464195,-2.457487,0,-0.03604397,7.381528E-05,0.0379749,-7.776967E-05,0,0
0.102897,189.32829,-199.470877,-2.457487,0,-0.03610409,6.83411E-05,0.03803824,-7.200223E-05,0,0
0.103896,189.321454,-199.463675,-2.457487,0,-0.03616216,6.286302E-05,0.03809942,-6.623068E-05,0,0
0.104895,189.301531,-199.442685,-2.457487,0,-0.03621818,5.738134E-05,0.03815844,-6.045534E-05,0,0
0.105894,189.268613,-199.408003,-2.457487,0,-0.03627215,5.189638E-05,0.0382153,-5.467655E-05,0,0
0.106893,189.222794,-199.35973,-2.457487,0,-0.03632407,4.640848E-05,0.03827,-4.889465E-05,0,0
0.107892,189.164169,-199.297963,-2.457487,0,-0.03637395,4.091793E-05,0.03832255,-4.310997E-05,0,0
0.108891,189.092833,-199.222806,-2.457487,0,-0.03642179,3.542507E-05,0.03837296,-3.732284E-05,0,0
0.10989,189.008884,-199.13436,-2.457487,0,-0.03646759,2.993019E-05,0.03842121,-3.15336E-05,0,0
0.110889,188.91242,-199.032728,-2.457487,0,-0.03651135,2.443362E-05,0.03846732,-2.574257E-05,0,0
0.111888,188.80354,-198.918015,-2.457487,0,-0.03655309,1.893567E-05,0.03851129,-1.995008E-05,0,0
0.112887,188.682343,-198.790326,-2.457487,0,-0.03659279,1.343664E-05,0.03855312,-1.415646E-05,0,0
0.113886,188.548932,-198.649767,-2.457487,0,-0.03663046,7.93684E-06,0.03859281,-8.362028E-06,0,0
0.114885,188.403407,-198.496447,-2.457487,0,-0.03666612,2.436581E-06,0.03863037,-2.567112E-06,0,0
0.115884,188.245872,-198.330472,-2.457487,0,-0.03669975,-3.063836E-06,0.03866581,3.22797E-06,0,0
0.116883,188.076429,-198.151952,-2.457487,0,-0.03673137,-8.564106E-06,0.03869912,9.022898E-06,0,0
0.117882,187.895184,-197.960997,-2.457487,0,-0.03676098,-1.406393E-05,0.03873032,1.481735E-05,0,0
0.118881,187.702241,-197.757718,-2.457487,0,-0.03678858,-1.956301E-05,0.0387594,2.061102E-05,0,0
0.11988,187.497705,-197.542225,-2.457487,0,-0.03681418,-2.506104E-05,0.03878636,2.640359E-05,0,0
0.120879,187.281683,-197.314631,-2.457487,0,-0.03683777,-3.055773E-05,0.03881122,3.219475E-05,0,0
0.121878,187.054282,-197.075047,-2.457487,0,-0.03685937,-3.605279E-05,0.03883398,3.798419E-05,0,0
0.122877,186.815609,-196.823588,-2.457487,0,-0.03687899,-4.154592E-05,0.03885465,4.377159E-05,0,0
0.123876,186.565773,-196.560368,-2.457487,0,-0.03689661,-4.703683E-05,0.03887322,4.955666E-05,0,0
0.124875,186.304881,-196.285499,-2.457487,0,-0.03691226,-5.252524E-05,0.0388897,5.533909E-05,0,0
0.125874,186.033042,-195.999098,-2.457487,0,-0.03692592,-5.801085E-05,0.0389041,6.111857E-05,0,0
0.126873,185.750367,-195.701279,-2.457487,0,-0.03693762,-6.349338E-05,0.03891642,6.689481E-05,0,0
0.127872,185.456964,-195.392158,-2.457487,0,-0.03694735,-6.897255E-05,0.03892667,7.26675E-05,0,0
0.128871,185.152944,-195.071851,-2.457487,0,-0.03695512,-7.444807E-05,0.03893485,7.843636E-05,0,0
0.12987,184.838416,-194.740474,-2.457487,0,-0.03696093,-7.991967E-05,0.03894098,8.420108E-05,0,0
0.130869,184.513493,-194.398144,-2.457487,0,-0.03696479,-8.538707E-05,0.03894504,8.996138E-05,0,0
0.131868,184.178284,-194.044978,-2.457487,0,-0.0369667,-9.084999E-05,0.03894706,9.571696E-05,0,0
0.132867,183.832901,-193.681092,-2.457487,0,-0.03696668,-9.630816E-05,0.03894704,0.0001014675,0,0
0.133866,183.477455,-193.306605,-2.457487,0,-0.03696472,-0.0001017613,0.03894497,0.0001072128,0,0
0.134865,183.112058,-192.921633,-2.457487,0,-0.03696083,-0.0001072092,0.03894088,0.0001129525,0,0
0.135864,182.736822,-192.526294,-2.457487,0,-0.03695502,-0.0001126515,0.03893476,0.0001186863,0,0
0.136863,182.351857,-192.120706,-2.457487,0,-0.0369473,-0.0001180879,0.03892662,0.0001244141,0,0
0.137862,181.957276,-191.704987,-2.457487,0,-0.03693766,-0.0001235183,0.03891646,0.0001301353,0,0
0.138861,181.553191,-191.279255,-2.457487,0,-0.03692612,-0.0001289423,0.03890431,0.0001358499,0,0
0.13986,181.139713,-190.843627,-2.457487,0,-0.03691268,-0.0001343597,0.03889015,0.0001415575,0,0
0.140859,180.716955,-190.398221,-2.457487,0,-0.03689735,-0.0001397702,0.038874,0.0001472579,0,0
0.141858,180.285028,-189.943155,-2.457487,0,-0.03688014,-0.0001451736,0.03885586,0.0001529508,0,0
0.142857,179.844044,-189.478546,-2.457487,0,-0.03686104,-0.0001505696,0.03883574,0.0001586359,0,0
0.143856,179.394114,-189.004513,-2.457487,0,-0.03684007,-0.000155958,0.03881365,0.0001643129,0,0
0.144855,178.93535,-188.521173,-2.457487,0,-0.03681724,-0.0001613385,0.03878959,0.0001699816,0,0
0.145854,178.467864,-188.028642,-2.457487,0,-0.03679255,-0.0001667109,0.03876358,0.0001756418,0,0
0.146853,177.991766,-187.527039,-2.457487,0,-0.03676601,-0.0001720749,0.03873562,0.0001812931,0,0
0.147852,177.507167,-187.01648,-2.457487,0,-0.03673762,-0.0001774302,0.03870571,0.0001869354,0,0
0.148851,177.014179,-186.497081,-2.457487,0,-0.0367074,-0.0001827767,0.03867386,0.0001925683,0,0
0.14985,176.512911,-185.96896,-2.457487,0,-0.03667534,-0.0001881141,0.03864009,0.0001981916,0,0
0.150849,176.003474,-185.432232,-2.457487,0,-0.03664146,-0.0001934421,0.03860439,0.0002038051,0,0
0.151848,175.485979,-184.887013,-2.457487,0,-0.03660576,-0.0001987606,0.03856679,0.0002094085,0,0
0.152847,174.960533,-184.333419,-2.457487,0,-0.03656826,-0.0002040692,0.03852727,0.0002150015,0,0
0.153846,174.427248,-183.771565,-2.457487,0,-0.03652895,-0.0002093678,0.03848586,0.0002205839,0,0
0.154845,173.886231,-183.201565,-2.457487,0,-0.03648785,-0.0002146561,0.03844255,0.0002261555,0,0
0.155844,173.337592,-182.623534,-2.457487,0,-0.03644496,-0.0002199339,0.03839737,0.0002317161,0,0
0.156843,172.781438,-182.037587,-2.457487,0,-0.03640029,-0.000225201,0.03835031,0.0002372653,0,0
0.157842,172.217878,-181.443836,-2.457487,0,-0.03635385,-0.0002304571,0.03830138,0.0002428031,0,0
0.158841,171.647019,-180.842395,-2.457487,0,-0.03630565,-0.0002357021,0.0382506,0.000248329,0,0
0.15984,171.068967,-180.233376,-2.457487,0,-0.03625569,-0.0002409357,0.03819796,0.0002538429,0,0
0.160839,170.48383,-179.616892,-2.457487,0,-0.03620398,-0.0002461576,0.03814348,0.0002593446,0,0
0.161838,169.891713,-178.993055,-2.457487,0,-0.03615054,-0.0002513677,0.03808717,0.0002648338,0,0
0.162837,169.292721,-178.361974,-2.457487,0,-0.03609536,-0.0002565658,0.03802903,0.0002703104,0,0
0.163836,168.686961,-177.723762,-2.457487,0,-0.03603845,-0.0002617516,0.03796908,0.000275774,0,0
0.164835,168.074535,-177.078528,-2.457487,0,-0.03597983,-0.000266925,0.03790732,0.0002812245,0,0
0.165834,167.455548,-176.426381,-2.457487,0,-0.0359195,-0.0002720857,0.03784376,0.0002866617,0,0
0.166833,166.830105,-175.767432,-2.457487,0,-0.03585747,-0.0002772335,0.03777841,0.0002920853,0,0
0.167832,166.198306,-175.101787,-2.457487,0,-0.03579375,-0.0002823682,0.03771127,0.0002974951,0,0
0.168831,165.560255,-174.429554,-2.457487,0,-0.03572834,-0.0002874897,0.03764236,0.0003028909,0,0
0.16983,164.916053,-173.750842,-2.457487,0,-0.03566126,-0.0002925977,0.03757169,0.0003082725,0,0
0.170829,164.265801,-173.065755,-2.457487,0,-0.03559251,-0.000297692,0.03749926,0.0003136398,0,0
0.171828,163.609601,-172.374401,-2.457487,0,-0.03552211,-0.0003027724,0.03742508,0.0003189924,0,0
0.172827,162.94755,-171.676883,-2.457487,0,-0.03545005,-0.0003078388,0.03734916,0.0003243301,0,0
0.173826,162.27975,-170.973308,-2.457487,0,-0.03537635,-0.0003128909,0.03727151,0.0003296529,0,0
0.174825,161.606297,-170.263777,-2.457487,0,-0.03530102,-0.0003179286,0.03719214,0.0003349604,0,0
0.175824,160.927291,-169.548396,-2.457487,0,-0.03522406,-0.0003229516,0.03711106,0.0003402526,0,0
0.176823,160.242828,-168.827265,-2.457487,0,-0.03514549,-0.0003279598,0.03702828,0.0003455291,0,0
0.177822,159.553005,-168.100487,-2.457487,0,-0.03506531,-0.000332953,0.03694381,0.0003507898,0,0
0.178821,158.857917,-167.368163,-2.457487,0,-0.03498353,-0.0003379311,0.03685765,0.0003560345,0,0
0.17982,158.15766,-166.630392,-2.457487,0,-0.03490016,-0.0003428938,0.03676981,0.0003612631,0,0
0.180819,157.452329,-165.887275,-2.457487,0,-0.03481521,-0.0003478409,0.03668031,0.0003664752,0,0
0.181818,156.742016,-165.13891,-2.457487,0,-0.03472868,-0.0003527723,0.03658915,0.0003716708,0,0
0.182817,156.026816,-164.385395,-2.457487,0,-0.0346406,-0.0003576879,0.03649634,0.0003768497,0,0
0.183816,155.30682,-163.626828,-2.457487,0,-0.03455095,-0.0003625873,0.0364019,0.0003820117,0,0
0.184815,154.58212,-162.863305,-2.457487,0,-0.03445976,-0.0003674706,0.03630582,0.0003871565,0,0
0.185814,153.852806,-162.094921,-2.457487,0,-0.03436704,-0.0003723374,0.03620813,0.0003922841,0,0
0.186813,153.11897,-161.321772,-2.457487,0,-0.03427278,-0.0003771877,0.03610882,0.0003973942,0,0
0.187812,152.3807,-160.543952,-2.457487,0,-0.03417701,-0.0003820213,0.03600792,0.0004024867,0,0
0.188811,151.638085,-159.761553,-2.457487,0,-0.03407972,-0.000386838,0.03590542,0.0004075614,0,0
0.18981,150.891212,-158.97467,-2.457487,0,-0.03398094,-0.0003916376,0.03580134,0.0004126182,0,0
0.190809,150.140169,-158.183393,-2.457487,0,-0.03388066,-0.00039642,0.03569569,0.0004176568,0,0
0.191808,149.385043,-157.387813,-2.457487,0,-0.03377889,-0.0004011851,0.03558848,0.0004226772,0,0
0.192807,148.625918,-156.588021,-2.457487,0,-0.03367566,-0.0004059326,0.03547971,0.000427679,0,0
0.193806,147.86288,-155.784105,-2.457487,0,-0.03357095,-0.0004106625,0.0353694,0.0004326623,0,0
0.194805,147.096012,-154.976155,-2.457487,0,-0.03346479,-0.0004153746,0.03525755,0.0004376268,0,0
0.195804,146.325398,-154.164258,-2.457487,0,-0.03335719,-0.0004200687,0.03514418,0.0004425723,0,0
0.196803,145.55112,-153.348502,-2.457487,0,-0.03324814,-0.0004247446,0.03502929,0.0004474988,0,0
0.197802,144.773261,-152.528971,-2.457487,0,-0.03313767,-0.0004294024,0.0349129,0.0004524061,0,0
0.198801,143.9919,-151.705752,-2.457487,0,-0.03302578,-0.0004340417,0.03479502,0.0004572939,0,0
0.1998,143.207118,-150.878928,-2.457487,0,-0.03291247,-0.0004386624,0.03467564,0.0004621622,0,0
0.200799,142.418995,-150.048584,-2.457487,0,-0.03279777,-0.0004432645,0.03455479,0.0004670108,0,0
0.201798,141.627609,-149.214802,-2.457487,0,-0.03268167,-0.0004478478,0.03443247,0.0004718396,0,0
0.202797,140.833037,-148.377664,-2.457487,0,-0.03256419,-0.000452412,0.0343087,0.0004766484,0,0
0.203796,140.035357,-147.537252,-2.457487,0,-0.03244533,-0.0004569572,0.03418348,0.0004814371,0,0
0.204795,139.234646,-146.693644,-2.457487,0,-0.03232511,-0.0004614832,0.03405682,0.0004862055,0,0
0.205794,138.430977,-145.846922,-2.457487,0,-0.03220354,-0.0004659898,0.03392873,0.0004909536,0,0
0.206793,137.624426,-144.997163,-2.457487,0,-0.03208062,-0.0004704769,0.03379922,0.0004956811,0,0
0.207792,136.815067,-144.144446,-2.457487,0,-0.03195636,-0.0004749444,0.0336683,0.0005003879,0,0
0.208791,136.002973,-143.288847,-2.457487,0,-0.03183077,-0.0004793922,0.03353599,0.0005050739,0,0
0.20979,135.188216,-142.430442,-2.457487,0,-0.03170387,-0.0004838201,0.03340229,0.000509739,0,0
0.210789,134.370868,-141.569307,-2.457487,0,-0.03157565,-0.000488228,0.0332672,0.0005143831,0,0
0.211788,133.550999,-140.705517,-2.457487,0,-0.03144614,-0.0004926158,0.03313075,0.0005190059,0,0
0.212787,132.728679,-139.839144,-2.457487,0,-0.03131533,-0.0004969834,0.03299294,0.0005236075,0,0
0.213786,131.903978,-138.970262,-2.457487,0,-0.03118325,-0.0005013306,0.03285378,0.0005281876,0,0
0.214785,131.076963,-138.098943,-2.457487,0,-0.03104989,-0.0005056573,0.03271327,0.0005327461,0,0
0.215784,130.247702,-137.225257,-2.457487,0,-0.03091527,-0.0005099635,0.03257144,0.000537283,0,0
0.216783,129.416262,-136.349276,-2.457487,0,-0.03077939,-0.000514249,0.03242829,0.0005417981,0,0
0.217782,128.58271,-135.471069,-2.457487,0,-0.03064227,-0.0005185137,0.03228382,0.0005462912,0,0
0.218781,127.747109,-134.590704,-2.457487,0,-0.03050392,-0.0005227575,0.03213806,0.0005507623,0,0
0.21978,126.909526,-133.70825,-2.457487,0,-0.03036434,-0.0005269802,0.031991,0.0005552113,0,0
0.220779,126.070023,-132.823774,-2.457487,0,-0.03022354,-0.0005311819,0.03184266,0.000559638,0,0
0.221778,125.228663,-131.937341,-2.457487,0,-0.03008154,-0.0005353623,0.03169305,0.0005640424,0,0
0.222777,124.385509,-131.049018,-2.457487,0,-0.02993833,-0.0005395213,0.03154217,0.0005684243,0,0
0.223776,123.540622,-130.15887,-2.457487,0,-0.02979394,-0.000543659,0.03139005,0.0005727836,0,0
0.224775,122.694063,-129.266959,-2.457487,0,-0.02964837,-0.0005477751,0.03123668,0.0005771202,0,0
0.225774,121.845891,-128.37335,-2.457487,0,-0.02950163,-0.0005518695,0.03108208,0.000581434,0,0
0.226773,120.996167,-127.478104,-2.457487,0,-0.02935373,-0.0005559423,0.03092625,0.0005857249,0,0
0.227772,120.144948,-126.581284,-2.457487,0,-0.02920468,-0.0005599932,0.03076921,0.0005899928,0,0
0.228771,119.292291,-125.68295,-2.457487,0,-0.02905448,-0.0005640222,0.03061097,0.0005942376,0,0
0.22977,118.438255,-124.783161,-2.457487,0,-0.02890315,-0.0005680291,0.03045153,0.0005984593,0,0
0.230769,117.582895,-123.881978,-2.457487,0,-0.0287507,-0.000572014,0.03029091,0.0006026576,0,0
0.231768,116.726266,-122.979459,-2.457487,0,-0.02859713,-0.0005759767,0.03012912,0.0006068326,0,0
0.232767,115.868424,-122.075661,-2.457487,0,-0.02844246,-0.0005799171,0.02996616,0.0006109841,0,0
0.233766,115.009423,-121.170642,-2.457487,0,-0.02828669,-0.0005838351,0.02980204,0.000615112,0,0
0.234765,114.149315,-120.264457,-2.457487,0,-0.02812983,-0.0005877306,0.02963678,0.0006192162,0,0
0.235764,113.288154,-119.357163,-2.457487,0,-0.02797189,-0.0005916037,0.02947039,0.0006232967,0,0
0.236763,112.425992,-118.448813,-2.457487,0,-0.02781289,-0.0005954541,0.02930287,0.0006273534,0,0
0.237762,111.562879,-117.539461,-2.457487,0,-0.02765283,-0.0005992818,0.02913423,0.0006313861,0,0
0.238761,110.698866,-116.629162,-2.457487,0,-0.02749171,-0.0006030867,0.02896448,0.0006353949,0,0
0.23976,109.834003,-115.717967,-2.457487,0,-0.02732955,-0.0006068687,0.02879364,0.0006393796,0,0
0.240759,108.968339,-114.805928,-2.457487,0,-0.02716637,-0.0006106278,0.02862171,0.00064334,0,0
0.241758,108.101923,-113.893097,-2.457487,0,-0.02700216,-0.0006143639,0.0284487,0.0006472763,0,0
0.242757,107.234802,-112.979523,-2.457487,0,-0.02683693,-0.0006180769,0.02827462,0.0006511882,0,0
0.243756,106.367023,-112.065257,-2.457487,0,-0.0266707,-0.0006217668,0.02809949,0.0006550757,0,0
0.244755,105.498634,-111.150346,-2.457487,0,-0.02650347,-0.0006254334,0.0279233,0.0006589387,0,0
0.245754,104.629679,-110.23484,-2.457487,0,-0.02633526,-0.0006290767,0.02774608,0.0006627772,0,0
0.246753,103.760203,-109.318786,-2.457487,0,-0.02616607,-0.0006326966,0.02756782,0.000666591,0,0
